1.35 154.15 206.55 519.7 569.23 547.87 530.46 517.25 507.06 499.05 492.66 487.55
1.36 152.08 202.87 527.75 569.21 546.05 528.09 514.67 504.4 496.34 489.93 484.79
1.37 150.19 199.35 535.74 568.9 544.14 525.71 512.14 501.79 493.7 487.27 482.1
1.38 148.49 195.99 543.6 568.35 542.14 523.33 509.64 499.25 491.14 484.68 479.49
1.39 146.98 192.83 551.31 567.56 540.08 520.98 507.2 496.78 488.64 482.16 476.95
1.4 145.65 189.86 558.8 566.57 538 518.65 504.81 494.37 486.21 479.7 474.46
1.41 144.5 187.11 566.04 565.42 535.89 516.37 502.49 492.02 483.83 477.29 472.01
1.42 143.52 184.56 572.99 564.11 533.79 514.13 500.22 489.72 481.5 474.92 469.6
1.43 142.7 182.22 579.6 562.69 531.7 511.95 498 487.48 479.21 472.58 467.2
1.44 142.05 180.1 585.86 561.17 529.63 509.81 495.84 485.27 476.94 470.25 464.81
1.45 141.56 178.18 591.74 559.57 527.6 507.72 493.71 483.08 474.68 467.91 462.41
1.46 141.22 176.46 597.22 557.92 525.6 505.68 491.61 480.89 472.41 465.56 459.99
1.47 141.02 174.93 602.29 556.23 523.64 503.66 489.51 478.71 470.12 463.18 457.53
1.48 140.97 173.59 606.95 554.52 521.71 501.67 487.42 476.5 467.8 460.77 455.04
1.49 141.06 172.41 611.18 552.8 519.81 499.69 485.31 474.25 465.44 458.3 452.49
1.5 141.29 171.4 615 551.07 517.94 497.7 483.17 471.96 463.02 455.78 449.9
1.51 141.66 170.54 618.41 549.35 516.09 495.7 480.99 469.61 460.54 453.2 447.25
1.52 142.15 169.82 621.42 547.64 514.23 493.65 478.74 467.19 457.99 450.56 444.55
1.53 142.78 169.22 624.04 545.95 512.37 491.56 476.42 464.7 455.37 447.86 441.8
1.54 143.53 168.75 626.28 544.26 510.48 489.41 474.03 462.13 452.68 445.11 439.01
1.55 144.42 168.39 628.17 542.58 508.55 487.17 471.55 459.48 449.93 442.3 436.18
1.56 145.43 168.13 629.72 540.89 506.56 484.85 468.98 456.75 447.12 439.45 433.32
1.57 146.58 167.97 630.95 539.2 504.5 482.44 466.32 453.95 444.25 436.57 430.44
1.58 147.85 167.89 631.88 537.48 502.36 479.93 463.57 451.09 441.35 433.66 427.56
1.59 149.26 167.89 632.53 535.73 500.12 477.31 460.74 448.17 438.4 430.73 424.68
1.6 150.81 167.96 632.92 533.92 497.78 474.59 457.84 445.19 435.43 427.81 421.81
1.61 152.49 168.09 633.07 532.06 495.33 471.77 454.86 442.18 432.45 424.89 418.96
1.62 154.32 168.28 633 530.11 492.76 468.86 451.83 439.15 429.48 421.99 416.15
1.63 156.29 168.52 632.73 528.08 490.07 465.87 448.75 436.1 426.51 419.12 413.38
1.64 158.41 168.82 632.27 525.94 487.26 462.8 445.64 433.05 423.56 416.29 410.67
1.65 160.68 169.15 631.65 523.68 484.35 459.66 442.51 430.02 420.65 413.52 408.02
1.66 163.12 169.53 630.87 521.3 481.33 456.48 439.37 427 417.79 410.8 405.44
1.67 165.72 169.94 629.96 518.78 478.21 453.26 436.24 424.03 414.99 408.16 402.95
1.68 168.49 170.39 628.92 516.13 475.01 450.02 433.13 421.1 412.25 405.6 400.55
1.69 171.44 170.86 627.77 513.35 471.74 446.77 430.05 418.24 409.59 403.13 398.24
1.7 174.57 171.36 626.51 510.43 468.42 443.52 427.02 415.44 407.02 400.76 396.04
1.71 177.89 171.89 625.16 507.39 465.05 440.3 424.05 412.72 404.54 398.49 393.95
1.72 181.4 172.44 623.72 504.22 461.66 437.11 421.14 410.1 402.17 396.34 391.99
1.73 185.11 173.01 622.18 500.94 458.26 433.97 418.32 407.57 399.9 394.3 390.15
1.74 189.02 173.6 620.56 497.57 454.86 430.88 415.59 405.16 397.76 392.39 388.44
1.75 193.13 174.21 618.84 494.12 451.48 427.88 412.95 402.86 395.75 390.62 386.87
1.76 197.45 174.83 617.04 490.59 448.14 424.95 410.43 400.68 393.87 388.99 385.44
1.77 201.98 175.47 615.14 487.02 444.86 422.13 408.02 398.63 392.12 387.5 384.16
1.78 206.71 176.13 613.15 483.42 441.63 419.4 405.74 396.73 390.53 386.16 383.03
1.79 211.65 176.79 611.04 479.8 438.48 416.8 403.6 394.96 389.08 384.97 382.06
1.8 216.77 177.48 608.83 476.18 435.43 414.31 401.59 393.35 387.79 383.94 381.25
1.81 222.09 178.17 606.49 472.58 432.47 411.96 399.73 391.89 386.65 383.08 380.61
1.82 227.58 178.88 604.03 469.01 429.62 409.75 398.02 390.59 385.68 382.38 380.14
1.83 233.23 179.6 601.44 465.49 426.9 407.68 396.47 389.45 384.88 381.85 379.83
1.84 239.03 180.33 598.71 462.05 424.3 405.76 395.08 388.48 384.25 381.49 379.7
1.85 244.95 181.07 595.85 458.68 421.85 404 393.86 387.68 383.78 381.31 379.74
1.86 250.97 181.82 592.84 455.4 419.53 402.41 392.81 387.05 383.49 381.3 379.96
1.87 257.06 182.59 589.7 452.23 417.37 400.98 391.92 386.59 383.38 381.46 380.35
1.88 263.2 183.36 586.42 449.18 415.37 399.72 391.22 386.31 383.44 381.8 380.91
1.89 269.36 184.14 583.01 446.25 413.54 398.63 390.68 386.2 383.67 382.3 381.65
1.9 275.51 184.93 579.48 443.46 411.87 397.72 390.32 386.27 384.08 382.98 382.55
1.91 281.61 185.73 575.84 440.82 410.37 396.98 390.14 386.51 384.66 383.83 383.62
1.92 287.65 186.54 572.11 438.32 409.04 396.43 390.14 386.93 385.4 384.84 384.84
1.93 293.59 187.36 568.29 435.99 407.9 396.05 390.31 387.51 386.3 386 386.22
1.94 299.41 188.18 564.4 433.82 406.93 395.85 390.65 388.26 387.37 387.32 387.75
1.95 305.09 189.01 560.47 431.81 406.14 395.82 391.16 389.17 388.58 388.79 389.42
1.96 310.6 189.84 556.51 429.99 405.54 395.98 391.83 390.23 389.95 390.39 391.22
1.97 315.92 190.67 552.53 428.34 405.11 396.3 392.67 391.44 391.44 392.12 393.13
1.98 321.05 191.51 548.56 426.87 404.87 396.79 393.65 392.79 393.07 393.96 395.16
1.99 325.96 192.35 544.61 425.58 404.8 397.44 394.79 394.27 394.82 395.92 397.29
2 330.64 193.18 540.71 424.47 404.91 398.25 396.06 395.87 396.67 397.97 399.51
2.01 335.1 194.01 536.86 423.55 405.19 399.21 397.47 397.59 398.62 400.1 401.8
2.02 339.31 194.83 533.08 422.82 405.63 400.31 398.99 399.41 400.66 402.31 404.15
2.03 343.29 195.65 529.4 422.26 406.24 401.55 400.63 401.32 402.77 404.58 406.55
2.04 347.02 196.45 525.81 421.89 407 402.92 402.37 403.3 404.94 406.9 408.99
2.05 350.51 197.24 522.34 421.7 407.91 404.4 404.19 405.36 407.16 409.25 411.45
2.06 353.75 198.01 518.99 421.68 408.96 405.99 406.1 407.47 409.42 411.63 413.93
2.07 356.76 198.76 515.77 421.83 410.14 407.67 408.07 409.63 411.71 414.02 416.41
2.08 359.53 199.49 512.7 422.15 411.45 409.44 410.09 411.81 414.01 416.41 418.88
2.09 362.07 200.19 509.77 422.63 412.86 411.28 412.16 414.02 416.31 418.79 421.33
2.1 364.38 200.86 507 423.27 414.38 413.18 414.26 416.23 418.61 421.15 423.75
2.11 366.48 201.5 504.39 424.05 415.99 415.13 416.38 418.45 420.89 423.49 426.13
2.12 368.36 202.09 501.95 424.98 417.68 417.12 418.51 420.65 423.14 425.78 428.47
2.13 370.05 202.65 499.68 426.03 419.44 419.14 420.63 422.84 425.36 428.04 430.76
2.14 371.53 203.15 497.58 427.2 421.25 421.17 422.75 424.99 427.55 430.24 432.99
2.15 372.83 203.61 495.65 428.49 423.11 423.2 424.84 427.11 429.68 432.39 435.17
2.16 373.95 204.01 493.91 429.87 425 425.23 426.91 429.19 431.77 434.49 437.27
2.17 374.91 204.35 492.34 431.34 426.92 427.25 428.95 431.22 433.79 436.52 439.31
2.18 375.7 204.62 490.95 432.89 428.84 429.24 430.94 433.2 435.76 438.48 441.28
2.19 376.35 204.84 489.74 434.51 430.77 431.2 432.89 435.13 437.67 440.38 443.18
2.2 376.85 204.98 488.7 436.18 432.69 433.13 434.78 436.99 439.51 442.21 445
2.21 377.23 205.05 487.84 437.89 434.59 435.02 436.63 438.8 441.28 443.96 446.75
2.22 377.48 205.05 487.15 439.64 436.47 436.86 438.41 440.54 442.99 445.65 448.43
2.23 377.62 204.97 486.63 441.4 438.31 438.64 440.14 442.21 444.63 447.27 450.03
2.24 377.65 204.82 486.28 443.18 440.12 440.38 441.8 443.82 446.2 448.81 451.56
2.25 377.59 204.6 486.09 444.95 441.89 442.05 443.4 445.36 447.7 450.28 453.02
2.26 377.43 204.3 486.06 446.72 443.6 443.67 444.93 446.84 449.14 451.69 454.4
2.27 377.2 203.94 486.18 448.47 445.27 445.23 446.41 448.25 450.51 453.03 455.72
2.28 376.89 203.51 486.44 450.19 446.88 446.72 447.82 449.6 451.81 454.3 456.96
2.29 376.51 203.02 486.85 451.88 448.43 448.15 449.16 450.88 453.05 455.5 458.14
2.3 376.07 202.48 487.38 453.54 449.93 449.52 450.44 452.1 454.22 456.64 459.25
2.31 375.58 201.9 488.03 455.15 451.36 450.83 451.66 453.26 455.33 457.71 460.3
2.32 375.03 201.28 488.79 456.71 452.74 452.08 452.82 454.36 456.38 458.72 461.28
2.33 374.44 200.64 489.65 458.22 454.05 453.26 453.93 455.4 457.37 459.67 462.2
2.34 373.8 199.98 490.61 459.68 455.3 454.39 454.97 456.38 458.3 460.56 463.05
2.35 373.13 199.32 491.65 461.08 456.5 455.46 455.95 457.3 459.18 461.4 463.85
2.36 372.42 198.67 492.76 462.42 457.63 456.47 456.89 458.17 459.99 462.18 464.59
2.37 371.67 198.04 493.93 463.71 458.71 457.43 457.76 458.99 460.76 462.9 465.28
2.38 370.9 197.44 495.15 464.93 459.73 458.33 458.59 459.75 461.47 463.57 465.91
2.39 370.09 196.87 496.41 466.1 460.69 459.19 459.36 460.46 462.14 464.18 466.49
2.4 369.26 196.35 497.7 467.21 461.61 459.99 460.09 461.13 462.75 464.75 467.02
2.41 368.39 195.88 499 468.27 462.47 460.74 460.76 461.74 463.31 465.27 467.49
2.42 367.5 195.45 500.32 469.26 463.28 461.45 461.39 462.31 463.83 465.74 467.92
2.43 366.58 195.07 501.64 470.21 464.04 462.11 461.98 462.84 464.3 466.17 468.3
2.44 365.62 194.73 502.95 471.1 464.76 462.72 462.52 463.32 464.73 466.55 468.64
2.45 364.64 194.42 504.24 471.94 465.43 463.3 463.02 463.76 465.12 466.89 468.94
2.46 363.62 194.13 505.52 472.73 466.06 463.83 463.48 464.16 465.46 467.18 469.19
2.47 362.56 193.84 506.76 473.47 466.64 464.32 463.91 464.52 465.77 467.44 469.4
2.48 361.46 193.54 507.97 474.17 467.19 464.78 464.29 464.84 466.04 467.66 469.57
2.49 360.32 193.21 509.15 474.83 467.7 465.2 464.64 465.13 466.27 467.84 469.71
2.5 359.12 192.84 510.29 475.44 468.18 465.58 464.95 465.38 466.47 467.99 469.81
2.51 357.88 192.41 511.38 476.01 468.62 465.94 465.23 465.6 466.64 468.11 469.88
2.52 356.57 191.91 512.42 476.55 469.02 466.26 465.48 465.79 466.77 468.19 469.91
2.53 355.21 191.33 513.42 477.06 469.4 466.55 465.7 465.95 466.87 468.24 469.91
2.54 353.78 190.66 514.38 477.53 469.74 466.81 465.89 466.08 466.95 468.26 469.88
2.55 352.28 189.91 515.28 477.97 470.06 467.04 466.06 466.18 466.99 468.25 469.83
2.56 350.71 189.07 516.14 478.37 470.35 467.25 466.2 466.26 467.01 468.22 469.74
2.57 349.06 188.15 516.95 478.76 470.62 467.43 466.31 466.31 467.01 468.16 469.63
2.58 347.34 187.17 517.72 479.11 470.86 467.59 466.4 466.34 466.98 468.08 469.5
2.59 345.53 186.14 518.45 479.45 471.08 467.73 466.47 466.35 466.93 467.97 469.34
2.6 343.64 185.07 519.13 479.76 471.28 467.85 466.52 466.34 466.86 467.85 469.16
2.61 341.66 183.98 519.78 480.04 471.47 467.95 466.55 466.31 466.77 467.7 468.95
2.62 339.6 182.88 520.39 480.31 471.63 468.04 466.57 466.26 466.66 467.53 468.73
2.63 337.46 181.8 520.96 480.57 471.78 468.1 466.57 466.19 466.53 467.35 468.48
2.64 335.25 180.75 521.5 480.8 471.91 468.16 466.55 466.11 466.39 467.14 468.22
2.65 332.95 179.75 522.02 481.02 472.03 468.2 466.53 466.02 466.23 466.92 467.94
2.66 330.58 178.81 522.5 481.23 472.14 468.23 466.49 465.91 466.06 466.69 467.64
2.67 328.15 177.95 522.96 481.43 472.24 468.25 466.44 465.8 465.88 466.43 467.32
2.68 325.66 177.19 523.4 481.62 472.33 468.27 466.38 465.67 465.68 466.17 466.99
2.69 323.11 176.53 523.82 481.8 472.41 468.27 466.31 465.53 465.47 465.89 466.64
2.7 320.52 175.99 524.22 481.97 472.49 468.27 466.24 465.38 465.25 465.59 466.27
2.71 317.89 175.58 524.61 482.13 472.57 468.27 466.16 465.23 465.02 465.29 465.89
2.72 315.24 175.32 524.98 482.3 472.64 468.26 466.08 465.07 464.78 464.97 465.49
2.73 312.58 175.2 525.34 482.46 472.71 468.25 465.99 464.9 464.53 464.64 465.08
2.74 309.91 175.24 525.7 482.61 472.78 468.25 465.9 464.73 464.28 464.29 464.65
