0.314 45.908 49.065 51.943 54.607 57.099 59.449
0.315 45.924 49.089 51.976 54.647 57.147 59.505
0.316 45.94 49.113 52.008 54.687 57.195 59.561
0.317 45.956 49.137 52.04 54.727 57.243 59.617
0.318 45.971 49.161 52.071 54.767 57.291 59.673
0.319 45.987 49.185 52.103 54.806 57.338 59.728
0.32 46.003 49.208 52.134 54.845 57.385 59.783
0.321 46.018 49.231 52.165 54.884 57.432 59.838
0.322 46.033 49.255 52.196 54.923 57.478 59.893
0.323 46.049 49.278 52.227 54.961 57.525 59.947
0.324 46.064 49.301 52.258 55 57.571 60.001
0.325 46.079 49.323 52.288 55.038 57.617 60.054
0.326 46.094 49.346 52.318 55.076 57.662 60.108
0.327 46.109 49.368 52.348 55.113 57.707 60.161
0.328 46.123 49.391 52.378 55.151 57.752 60.213
0.329 46.138 49.413 52.408 55.188 57.797 60.266
0.33 46.152 49.435 52.437 55.225 57.842 60.318
0.331 46.167 49.457 52.466 55.261 57.886 60.37
0.332 46.181 49.478 52.495 55.298 57.93 60.421
0.333 46.195 49.5 52.524 55.334 57.973 60.473
0.334 46.209 49.521 52.553 55.37 58.017 60.524
0.335 46.223 49.542 52.581 55.406 58.06 60.574
0.336 46.237 49.563 52.61 55.441 58.103 60.625
0.337 46.251 49.584 52.638 55.476 58.145 60.675
0.338 46.264 49.605 52.665 55.512 58.188 60.724
0.339 46.278 49.625 52.693 55.546 58.23 60.774
0.34 46.291 49.646 52.72 55.581 58.271 60.823
0.341 46.305 49.666 52.748 55.615 58.313 60.872
0.342 46.318 49.686 52.775 55.649 58.354 60.92
0.343 46.331 49.706 52.802 55.683 58.395 60.968
0.344 46.344 49.726 52.828 55.717 58.436 61.016
0.345 46.357 49.745 52.855 55.75 58.476 61.064
0.346 46.369 49.765 52.881 55.783 58.516 61.111
0.347 46.382 49.784 52.907 55.816 58.556 61.158
0.348 46.394 49.803 52.933 55.849 58.596 61.205
0.349 46.407 49.822 52.958 55.881 58.635 61.251
0.35 46.419 49.841 52.984 55.913 58.674 61.297
0.351 46.431 49.86 53.009 55.945 58.712 61.342
0.352 46.443 49.878 53.034 55.976 58.751 61.388
0.353 46.455 49.896 53.059 56.008 58.789 61.433
0.354 46.467 49.915 53.083 56.039 58.827 61.477
0.355 46.479 49.933 53.108 56.07 58.864 61.522
